sex,race,age,age_cat,decile_score,v_decile_score,is_recid,is_violent_recid,score_text,screening_date,two_year_recid,priors_count,c_charge_degree,start,end,event,juv_fel_count,juv_misd_count,juv_other_count,juv_priors_count
male,caucasian,35,25 - 45,1,1,0,0,low,2014-03-03,0,0,misdemeanor,0,760,0,0,0,0,0
female,african-american,24,less than 25,7,5,0,0,medium,2013-10-07,0,0,felony,0,907,0,0,0,0,0
female,caucasian,56,greater than 45,2,1,1,1,low,2014-01-09,1,1,felony,0,226,1,0,0,0,0
male,caucasian,30,25 - 45,1,2,0,0,low,2013-04-26,0,0,misdemeanor,0,1071,0,0,0,0,0
male,caucasian,41,25 - 45,9,6,1,1,high,2013-01-15,1,17,misdemeanor,0,171,0,0,0,0,0
female,caucasian,28,25 - 45,4,3,0,0,low,2013-12-18,0,0,misdemeanor,0,835,0,0,0,0,0
male,african-american,23,less than 25,10,8,0,0,high,2013-09-18,0,1,misdemeanor,0,689,0,0,1,0,1
male,african-american,56,greater than 45,1,1,0,0,low,2013-10-02,0,0,felony,0,912,0,0,0,0,0
male,african-american,23,less than 25,2,3,1,0,low,2014-02-20,1,2,felony,0,281,1,0,0,0,0
male,hispanic,37,25 - 45,2,2,1,0,low,2013-04-12,0,4,felony,0,913,1,0,1,0,1
male,caucasian,23,less than 25,2,4,0,0,low,2014-03-29,0,1,misdemeanor,0,734,0,0,1,0,1
male,african-american,21,less than 25,9,9,1,0,high,2013-03-21,1,0,felony,2,39,0,0,0,0,0
female,african-american,21,less than 25,7,8,1,1,medium,2013-01-23,0,3,felony,0,539,0,1,2,2,5
female,african-american,35,25 - 45,5,2,0,0,medium,2013-09-06,0,2,felony,13,938,0,0,0,0,0
male,caucasian,33,25 - 45,3,3,0,0,low,2013-03-30,0,3,misdemeanor,0,1098,0,0,0,0,0
male,hispanic,21,less than 25,4,6,0,0,low,2013-05-12,0,0,felony,3,843,0,0,0,0,0
male,african-american,41,25 - 45,9,5,1,0,high,2013-02-18,0,9,misdemeanor,0,894,1,2,1,0,3
male,african-american,24,less than 25,5,7,0,0,medium,2013-10-14,0,0,felony,3,900,0,0,0,0,0
male,african-american,28,25 - 45,8,4,1,0,high,2013-12-21,1,9,felony,0,20,1,0,0,0,0
male,native american,25,25 - 45,9,6,1,1,high,2013-01-19,0,7,felony,1,764,0,0,0,0,0
male,african-american,49,greater than 45,2,1,0,0,low,2013-04-13,0,3,felony,1,1084,0,0,0,0,0
female,hispanic,22,less than 25,6,6,0,0,medium,2013-04-24,0,0,felony,0,1073,0,0,0,0,0
male,african-american,21,less than 25,3,6,1,0,low,2013-11-16,1,0,felony,1,681,1,0,0,0,0
male,african-american,32,25 - 45,7,6,1,1,medium,2013-10-21,1,4,felony,0,302,1,0,0,0,0
male,african-american,50,greater than 45,5,2,0,0,medium,2013-12-26,0,4,misdemeanor,0,827,0,0,0,0,0
female,african-american,23,less than 25,3,3,0,0,low,2014-01-28,0,0,misdemeanor,0,794,0,0,0,0,0
male,caucasian,34,25 - 45,4,2,0,0,low,2014-01-05,0,0,misdemeanor,0,817,0,0,0,0,0
male,african-american,35,25 - 45,4,2,0,0,low,2013-05-29,0,1,misdemeanor,0,1038,0,0,0,0,0
male,african-american,25,25 - 45,5,4,1,0,medium,2013-01-14,1,4,felony,32,304,1,0,0,1,1
female,caucasian,33,25 - 45,5,2,1,0,medium,2013-03-04,1,2,felony,42,44,1,0,0,0,0
male,other,25,25 - 45,4,6,1,1,low,2013-08-13,1,1,misdemeanor,57,152,1,0,0,0,0
male,hispanic,30,25 - 45,1,1,0,0,low,2013-11-03,0,0,misdemeanor,0,880,0,0,0,0,0
male,native american,42,25 - 45,2,1,0,0,low,2013-02-10,0,0,misdemeanor,2,1146,0,0,0,0,0
female,african-american,32,25 - 45,4,5,1,0,low,2013-08-06,1,6,felony,3,66,1,0,0,0,0
male,other,24,less than 25,6,5,0,0,medium,2013-10-02,0,5,felony,0,912,0,0,0,0,0
male,african-american,52,greater than 45,1,2,0,0,low,2013-10-30,0,3,felony,0,411,0,0,0,0,0
female,caucasian,26,25 - 45,3,3,0,0,low,2014-01-13,0,3,misdemeanor,0,809,0,0,0,0,0
male,hispanic,38,25 - 45,1,1,0,0,low,2013-03-31,0,0,felony,1,1097,0,0,0,0,0
male,caucasian,47,greater than 45,1,1,0,0,low,2013-04-05,0,2,misdemeanor,0,1092,0,0,0,0,0
male,african-american,25,25 - 45,7,5,0,0,medium,2013-08-29,0,5,felony,0,77,0,0,0,0,0
female,caucasian,30,25 - 45,5,2,0,0,medium,2013-03-14,0,0,felony,1,1114,0,0,0,0,0
female,african-american,29,25 - 45,10,10,0,0,high,2013-01-09,0,2,felony,0,64,0,0,0,0,0
male,asian,24,less than 25,3,4,0,0,low,2013-03-25,0,0,felony,0,1103,0,0,0,0,0
male,caucasian,31,25 - 45,4,5,0,0,low,2013-02-21,0,0,felony,77,1135,0,0,0,0,0
female,caucasian,54,greater than 45,2,1,0,0,low,2013-09-23,0,12,felony,0,921,0,0,0,0,0
female,caucasian,37,25 - 45,3,2,0,0,low,2013-02-21,0,1,misdemeanor,0,1135,0,0,0,0,0
male,caucasian,49,greater than 45,6,2,1,0,medium,2013-08-26,1,8,felony,4,314,1,0,0,0,0
female,african-american,33,25 - 45,2,2,0,0,low,2013-02-27,0,1,felony,0,1129,0,0,0,0,0
male,african-american,20,less than 25,9,8,0,0,high,2014-03-27,0,1,felony,0,736,0,0,0,0,0
male,african-american,42,25 - 45,1,1,0,0,low,2013-03-25,0,0,misdemeanor,0,80,0,0,0,0,0
male,african-american,32,25 - 45,6,7,1,1,medium,2013-02-14,1,4,felony,672,750,1,0,0,0,0
male,caucasian,38,25 - 45,4,2,0,0,low,2013-02-14,0,0,felony,158,1142,0,0,0,0,0
male,african-american,38,25 - 45,4,1,0,0,low,2013-02-08,0,3,felony,0,1148,0,0,0,0,0
male,caucasian,21,less than 25,4,5,0,0,low,2014-03-05,0,1,felony,0,758,0,0,0,0,0
female,african-american,34,25 - 45,3,2,1,1,low,2013-02-24,0,0,misdemeanor,0,803,1,0,0,0,0
male,caucasian,21,less than 25,6,6,1,0,medium,2013-04-12,1,1,felony,0,306,1,0,0,0,0
male,african-american,36,25 - 45,8,4,1,0,high,2013-09-04,1,1,felony,30,39,1,0,0,0,0
male,african-american,29,25 - 45,2,2,1,0,low,2013-08-06,1,0,misdemeanor,0,54,1,0,0,0,0
male,african-american,38,25 - 45,2,2,0,0,low,2013-02-22,0,1,misdemeanor,7,1134,0,0,0,0,0
male,caucasian,36,25 - 45,1,1,0,0,low,2013-11-20,0,0,felony,24,863,0,0,0,0,0
male,hispanic,32,25 - 45,2,2,0,0,low,2014-01-03,0,0,misdemeanor,0,819,0,0,0,0,0
male,african-american,23,less than 25,9,8,0,0,high,2013-05-22,0,0,misdemeanor,0,1045,0,0,0,0,0
male,caucasian,47,greater than 45,1,1,0,0,low,2013-09-21,0,0,misdemeanor,0,923,0,0,0,0,0
male,african-american,20,less than 25,3,6,0,0,low,2013-10-28,0,0,felony,0,886,0,0,0,0,0
female,african-american,25,25 - 45,8,8,1,0,high,2013-04-21,1,2,felony,0,423,1,0,0,0,0
male,african-american,35,25 - 45,1,1,0,0,low,2013-11-01,0,0,misdemeanor,0,882,0,0,0,0,0
female,caucasian,30,25 - 45,3,2,0,0,low,2013-10-10,0,1,felony,0,904,0,0,0,0,0
female,caucasian,28,25 - 45,4,4,0,0,low,2014-02-13,0,1,misdemeanor,0,778,0,0,0,0,0
male,caucasian,30,25 - 45,8,2,1,0,high,2014-02-21,1,2,misdemeanor,0,38,0,0,0,0,0
female,caucasian,45,greater than 45,3,2,0,0,low,2013-08-06,0,3,misdemeanor,0,336,0,0,0,0,0
male,african-american,24,less than 25,5,5,1,0,medium,2013-05-05,1,2,misdemeanor,0,72,1,0,0,0,0
male,african-american,22,less than 25,9,9,0,0,high,2013-01-15,0,0,felony,0,1172,0,0,0,0,0
male,other,20,less than 25,10,8,1,1,high,2013-11-04,1,8,felony,0,9,0,0,8,1,9
female,african-american,42,25 - 45,1,1,1,1,low,2013-08-30,1,0,misdemeanor,0,31,1,0,0,0,0
male,african-american,24,less than 25,9,10,1,1,high,2013-05-08,1,8,felony,0,198,1,1,1,0,2
male,hispanic,40,25 - 45,1,1,0,0,low,2014-02-10,0,0,misdemeanor,0,781,0,0,0,0,0
male,other,27,25 - 45,4,4,0,0,low,2013-12-29,0,1,felony,5,824,0,0,0,0,0
male,african-american,60,greater than 45,3,1,0,0,low,2013-05-03,0,12,felony,0,409,0,0,0,0,0
male,african-american,33,25 - 45,5,4,0,0,medium,2013-01-26,0,6,misdemeanor,0,41,0,0,0,0,0
male,caucasian,24,less than 25,8,4,0,0,high,2013-03-10,0,4,misdemeanor,0,159,0,0,0,0,0
male,african-american,27,25 - 45,2,3,1,0,low,2013-08-11,1,0,misdemeanor,1,47,1,0,0,0,0
male,african-american,29,25 - 45,10,9,1,1,high,2013-02-07,1,4,felony,0,18,1,1,1,1,3
male,caucasian,21,less than 25,7,8,1,0,medium,2013-03-21,1,1,felony,37,62,0,1,0,1,2
male,hispanic,32,25 - 45,1,1,0,0,low,2013-03-07,0,0,misdemeanor,0,1121,0,0,0,0,0
male,caucasian,30,25 - 45,5,2,1,1,medium,2013-03-06,1,10,felony,0,123,1,0,0,0,0
female,caucasian,42,25 - 45,1,1,1,0,low,2013-05-12,1,0,felony,0,106,1,0,0,0,0
male,african-american,32,25 - 45,4,3,0,0,low,2013-01-16,0,1,felony,0,1171,0,0,0,0,0
male,other,27,25 - 45,1,2,0,0,low,2013-01-29,0,0,felony,0,56,0,0,0,0,0
male,caucasian,30,25 - 45,4,3,0,0,low,2013-03-27,0,3,misdemeanor,0,1101,0,0,0,0,0
male,caucasian,20,less than 25,10,9,1,0,high,2013-08-06,1,0,misdemeanor,0,14,1,0,0,0,0
male,caucasian,57,greater than 45,2,2,0,0,low,2013-10-05,0,0,misdemeanor,1,909,0,0,0,0,0
male,caucasian,51,greater than 45,1,1,1,0,low,2013-04-09,1,3,felony,0,177,0,0,0,0,0
male,african-american,21,less than 25,4,6,0,0,low,2014-03-25,0,0,felony,0,738,0,0,0,0,0
male,african-american,22,less than 25,5,7,0,0,medium,2013-11-27,0,0,felony,34,552,0,0,0,0,0
male,african-american,35,25 - 45,8,3,1,0,high,2013-04-19,1,4,felony,0,13,1,0,0,0,0
female,caucasian,54,greater than 45,2,2,0,0,low,2013-06-17,0,1,felony,0,1019,0,0,0,0,0
male,caucasian,58,greater than 45,3,2,0,0,low,2013-10-21,0,2,felony,0,893,0,0,0,0,0
female,caucasian,32,25 - 45,1,2,1,0,low,2013-11-11,1,0,felony,0,29,1,0,0,0,0
female,african-american,39,25 - 45,6,1,1,0,medium,2013-03-14,1,22,felony,0,365,0,0,0,0,0
male,caucasian,30,25 - 45,6,5,1,0,medium,2014-01-19,1,9,misdemeanor,6,35,1,0,0,0,0
male,other,40,25 - 45,1,1,0,0,low,2013-01-06,0,0,misdemeanor,0,1181,0,0,0,0,0
female,caucasian,45,greater than 45,2,2,0,0,low,2013-07-02,0,5,misdemeanor,0,1004,0,0,0,0,0
male,african-american,31,25 - 45,3,4,1,0,low,2013-09-19,1,4,felony,0,204,1,0,0,0,0
male,hispanic,23,less than 25,9,8,0,0,high,2013-09-20,0,4,felony,0,214,0,0,0,0,0
female,caucasian,53,greater than 45,3,1,0,0,low,2013-04-17,0,1,misdemeanor,0,1080,0,0,0,0,0
male,caucasian,44,25 - 45,1,1,0,0,low,2014-02-07,0,0,misdemeanor,1,784,0,0,0,0,0
female,caucasian,44,25 - 45,5,2,0,0,medium,2013-04-09,0,1,misdemeanor,0,433,0,0,0,0,0
male,african-american,28,25 - 45,1,2,0,0,low,2013-08-07,0,0,misdemeanor,0,968,0,0,0,0,0
male,caucasian,28,25 - 45,1,2,0,0,low,2013-02-13,0,2,misdemeanor,0,1143,0,0,0,0,0
male,african-american,24,less than 25,3,4,1,0,low,2013-05-25,1,0,felony,0,5,1,0,0,0,0
male,african-american,28,25 - 45,2,3,0,0,low,2013-08-09,0,0,felony,0,966,0,0,0,0,0
male,caucasian,53,greater than 45,1,1,0,0,low,2013-02-05,0,4,felony,0,129,0,0,0,0,0
male,hispanic,47,greater than 45,5,3,0,0,medium,2013-03-28,0,1,felony,183,1100,0,0,0,0,0
male,african-american,20,less than 25,3,5,0,0,low,2014-03-27,0,1,felony,0,736,0,0,0,0,0
male,african-american,21,less than 25,6,6,0,0,medium,2013-12-05,0,0,misdemeanor,0,848,0,0,0,0,0
male,caucasian,37,25 - 45,1,1,1,0,low,2013-10-29,1,1,misdemeanor,0,479,1,0,0,0,0
male,hispanic,60,greater than 45,1,1,0,0,low,2013-05-07,0,1,felony,0,1060,0,0,0,0,0
male,caucasian,30,25 - 45,1,2,0,0,low,2013-05-11,0,0,misdemeanor,0,1056,0,0,0,0,0
male,caucasian,26,25 - 45,8,4,1,0,high,2013-03-27,1,2,felony,0,27,1,0,0,0,0
male,hispanic,21,less than 25,5,5,0,0,medium,2013-09-08,0,0,felony,1,936,0,0,0,0,0
female,african-american,39,25 - 45,2,1,0,0,low,2013-03-07,0,1,felony,0,1131,0,0,0,0,0
male,other,30,25 - 45,2,2,0,0,low,2013-02-25,0,0,felony,5,1131,0,0,0,0,0
male,african-american,44,25 - 45,5,2,0,0,medium,2013-09-16,0,2,felony,1,618,0,0,0,0,0
male,caucasian,45,greater than 45,2,2,0,0,low,2013-09-08,0,0,misdemeanor,2,936,0,0,0,0,0
male,african-american,30,25 - 45,1,2,0,0,low,2013-09-10,0,1,felony,0,684,0,0,0,0,0
male,asian,38,25 - 45,1,1,0,0,low,2013-12-03,0,2,felony,8,850,0,0,0,0,0
male,african-american,37,25 - 45,4,4,0,0,low,2013-10-09,0,1,felony,0,905,0,0,0,0,0
male,asian,46,greater than 45,1,1,0,0,low,2013-12-26,0,0,misdemeanor,0,827,0,0,0,0,0
male,african-american,42,25 - 45,1,1,0,0,low,2013-12-20,0,0,felony,0,833,0,0,0,0,0
male,caucasian,65,greater than 45,1,1,0,0,low,2013-07-15,0,2,misdemeanor,0,991,0,0,0,0,0
male,caucasian,54,greater than 45,2,1,0,0,low,2013-02-11,0,4,misdemeanor,2,1145,0,0,0,0,0
male,caucasian,26,25 - 45,7,3,1,0,medium,2013-04-05,1,0,felony,0,56,1,0,0,0,0
male,caucasian,51,greater than 45,1,1,1,1,low,2013-03-21,1,7,felony,14,32,1,0,0,0,0
male,african-american,44,25 - 45,1,1,0,0,low,2013-03-04,0,0,misdemeanor,0,1124,0,0,0,0,0
male,caucasian,49,greater than 45,5,1,0,0,medium,2013-03-04,0,12,misdemeanor,0,52,0,0,0,0,0
male,african-american,22,less than 25,8,9,1,0,high,2013-04-21,1,0,felony,0,232,1,0,0,0,0
male,african-american,32,25 - 45,4,2,1,0,low,2013-02-01,1,4,misdemeanor,0,231,1,0,0,0,0
male,african-american,27,25 - 45,3,3,0,0,low,2014-02-17,0,0,misdemeanor,0,774,0,0,0,0,0
male,caucasian,30,25 - 45,2,1,0,0,low,2013-09-25,0,0,misdemeanor,0,919,0,0,0,0,0
male,african-american,22,less than 25,10,10,1,1,high,2013-01-24,1,6,felony,0,148,1,0,3,1,4
male,african-american,20,less than 25,8,10,1,0,high,2013-03-12,1,2,felony,0,676,1,2,0,0,2
male,hispanic,28,25 - 45,7,7,0,0,medium,2013-10-30,0,11,misdemeanor,1,651,0,0,0,0,0
male,other,45,greater than 45,1,1,0,0,low,2014-03-12,0,0,misdemeanor,0,751,0,0,0,0,0
female,caucasian,51,greater than 45,5,2,0,0,medium,2013-08-12,0,5,felony,33,963,0,0,0,0,0
male,african-american,27,25 - 45,2,2,1,0,low,2014-01-10,1,4,felony,0,227,1,0,0,0,0
male,african-american,32,25 - 45,7,3,1,0,medium,2013-08-06,1,0,felony,16,28,1,0,0,0,0
male,african-american,43,25 - 45,3,1,0,0,low,2013-04-18,0,2,felony,5,449,0,0,0,0,0
female,african-american,63,greater than 45,4,1,0,0,low,2013-11-25,0,1,felony,0,858,0,0,0,0,0
male,caucasian,37,25 - 45,2,1,0,0,low,2013-08-13,0,2,felony,0,962,0,0,0,0,0
male,african-american,26,25 - 45,4,3,1,0,low,2013-09-21,1,0,felony,0,94,0,0,0,0,0
male,african-american,26,25 - 45,2,3,0,0,low,2013-08-22,0,0,misdemeanor,0,953,0,0,0,0,0
male,other,32,25 - 45,3,2,0,0,low,2013-03-08,0,4,felony,0,1120,0,0,0,0,0
male,hispanic,39,25 - 45,4,1,0,0,low,2013-05-29,0,3,felony,0,1038,0,0,0,0,0
female,african-american,58,greater than 45,1,1,0,0,low,2013-12-05,0,4,felony,0,848,0,0,0,0,0
male,other,33,25 - 45,2,3,0,0,low,2013-03-11,0,0,misdemeanor,0,1117,0,0,0,0,0
female,caucasian,22,less than 25,3,4,0,0,low,2013-10-31,0,1,misdemeanor,0,883,0,0,0,1,1
male,african-american,26,25 - 45,5,4,1,0,medium,2013-11-04,1,6,misdemeanor,0,250,1,0,0,0,0
male,african-american,21,less than 25,10,9,1,0,high,2013-11-28,1,2,felony,139,158,1,2,0,1,3
female,african-american,29,25 - 45,4,2,1,0,low,2013-11-23,1,1,felony,0,482,1,0,0,0,0
male,caucasian,31,25 - 45,7,4,1,0,medium,2013-02-14,1,0,felony,35,278,1,0,0,0,0
male,caucasian,43,25 - 45,1,1,0,0,low,2013-11-14,0,2,felony,0,869,0,0,0,0,0
male,african-american,23,less than 25,7,6,0,0,medium,2013-05-10,0,0,misdemeanor,0,1057,0,0,0,0,0
male,caucasian,25,25 - 45,2,4,0,0,low,2014-02-25,0,0,felony,0,766,0,0,0,0,0
male,african-american,22,less than 25,9,9,0,0,high,2013-12-19,0,6,felony,0,405,0,0,0,0,0
male,african-american,30,25 - 45,4,4,0,0,low,2013-01-19,0,6,felony,133,1168,0,0,0,0,0
male,african-american,25,25 - 45,9,7,1,1,high,2013-03-14,1,15,felony,1,147,1,0,3,1,4
male,hispanic,39,25 - 45,1,1,0,0,low,2013-09-10,0,0,felony,0,934,0,0,0,0,0
male,african-american,31,25 - 45,5,2,1,0,medium,2013-01-03,1,3,felony,0,464,1,0,0,0,0
male,african-american,33,25 - 45,2,2,1,0,low,2013-09-15,1,1,felony,2,121,1,0,0,0,0
male,african-american,59,greater than 45,4,1,0,0,low,2013-03-17,0,1,felony,0,1111,0,0,0,0,0
male,hispanic,21,less than 25,9,8,0,0,high,2013-09-06,0,1,felony,0,938,0,0,0,2,2
male,african-american,53,greater than 45,6,1,1,0,medium,2013-11-22,1,8,felony,4,407,1,0,0,0,0
male,caucasian,34,25 - 45,2,2,0,0,low,2013-02-17,0,2,misdemeanor,0,1139,0,0,0,0,0
male,caucasian,36,25 - 45,4,2,0,0,low,2013-04-19,0,6,felony,0,1078,0,0,0,0,0
male,african-american,23,less than 25,3,5,0,0,low,2013-01-30,0,0,felony,0,365,0,0,0,0,0
male,african-american,32,25 - 45,8,5,0,0,high,2013-01-21,0,2,misdemeanor,109,1166,0,0,0,0,0
male,african-american,32,25 - 45,9,5,1,0,high,2013-03-23,1,11,misdemeanor,1,111,0,0,0,0,0
female,caucasian,66,greater than 45,1,1,0,0,low,2013-04-29,0,1,misdemeanor,0,1068,0,0,0,0,0
male,other,66,greater than 45,1,1,0,0,low,2014-03-06,0,0,misdemeanor,0,757,0,0,0,0,0
female,caucasian,24,less than 25,6,4,0,0,medium,2013-05-20,0,0,misdemeanor,23,1047,0,0,0,0,0
male,african-american,30,25 - 45,10,7,1,0,high,2013-03-21,1,7,felony,631,903,1,0,0,0,0
male,african-american,28,25 - 45,7,3,0,0,medium,2013-03-15,0,1,misdemeanor,1,1113,0,0,0,0,0
male,african-american,35,25 - 45,2,2,0,0,low,2013-12-28,0,3,misdemeanor,10,825,0,0,0,0,0
male,african-american,19,less than 25,8,9,1,0,high,2013-11-15,1,2,felony,0,48,0,3,0,0,3
male,african-american,22,less than 25,6,7,1,1,medium,2013-12-13,1,1,misdemeanor,3,70,1,0,0,0,0
male,african-american,29,25 - 45,1,2,0,0,low,2013-01-20,0,0,felony,0,1167,0,0,0,0,0
female,african-american,23,less than 25,4,5,0,0,low,2014-02-15,0,0,misdemeanor,1,776,0,0,0,0,0
male,african-american,62,greater than 45,9,9,0,0,high,2013-10-03,0,15,felony,0,911,0,0,0,0,0
female,caucasian,33,25 - 45,2,1,0,0,low,2013-07-29,0,0,misdemeanor,0,47,0,0,0,0,0
male,african-american,35,25 - 45,4,2,0,0,low,2013-01-31,0,1,misdemeanor,0,1156,0,0,0,0,0
male,caucasian,53,greater than 45,1,1,1,0,low,2013-05-05,0,0,felony,0,843,0,0,0,0,0
female,caucasian,48,greater than 45,1,1,0,0,low,2013-04-11,0,0,misdemeanor,0,1086,0,0,0,0,0
female,african-american,33,25 - 45,2,1,0,0,low,2013-02-04,0,1,felony,0,1152,0,0,0,0,0
male,caucasian,44,25 - 45,1,1,0,0,low,2013-04-29,0,0,misdemeanor,1,1068,0,0,0,0,0
male,african-american,28,25 - 45,4,5,1,0,low,2013-09-17,1,2,felony,0,287,0,0,0,1,1
male,other,56,greater than 45,1,1,0,0,low,2014-02-20,0,9,felony,0,771,0,0,0,0,0
male,hispanic,51,greater than 45,1,1,0,0,low,2013-02-14,0,1,felony,0,762,0,0,0,0,0
male,african-american,23,less than 25,7,5,1,0,medium,2013-03-14,1,0,felony,5,5,1,0,0,0,0
male,hispanic,21,less than 25,7,6,0,0,medium,2013-10-27,0,0,felony,0,129,0,0,0,0,0
male,caucasian,26,25 - 45,5,4,0,0,medium,2013-01-02,0,0,felony,0,1185,0,0,0,0,0
male,african-american,22,less than 25,9,10,0,0,high,2013-09-29,0,3,felony,0,915,0,0,3,0,3
male,african-american,29,25 - 45,2,3,0,0,low,2013-03-27,0,0,misdemeanor,0,1101,0,0,0,0,0
male,caucasian,44,25 - 45,1,1,0,0,low,2013-11-13,0,0,misdemeanor,0,870,0,0,0,0,0
male,african-american,41,25 - 45,5,3,0,0,medium,2013-08-22,0,2,felony,14,953,0,0,0,0,0
female,african-american,28,25 - 45,4,3,0,0,low,2013-11-08,0,4,felony,0,875,0,0,0,1,1
male,caucasian,27,25 - 45,6,5,1,0,medium,2013-03-25,1,1,misdemeanor,21,115,0,0,0,0,0
male,caucasian,31,25 - 45,3,2,0,0,low,2014-03-10,0,7,misdemeanor,0,753,0,0,0,0,0
male,african-american,33,25 - 45,7,3,1,0,medium,2013-10-21,1,16,misdemeanor,0,172,1,0,0,0,0
male,african-american,20,less than 25,4,7,1,1,low,2013-11-15,0,0,felony,0,117,0,0,0,2,2
male,caucasian,55,greater than 45,1,1,1,0,low,2013-01-22,1,2,misdemeanor,0,37,1,0,0,0,0
male,african-american,36,25 - 45,8,2,0,0,high,2013-02-27,0,0,felony,1,1129,0,0,0,0,0
male,other,48,greater than 45,1,1,1,0,low,2014-01-11,1,4,felony,3,125,1,0,0,0,0
male,other,22,less than 25,4,5,1,0,low,2014-03-19,1,5,felony,1,131,1,0,0,0,0
male,african-american,23,less than 25,9,9,0,0,high,2013-08-14,0,1,misdemeanor,4,961,0,1,0,0,1
male,african-american,34,25 - 45,10,6,1,0,high,2014-01-22,1,19,felony,4,276,1,0,2,1,3
female,caucasian,59,greater than 45,1,1,0,0,low,2013-03-01,0,1,felony,0,965,0,0,0,0,0
male,caucasian,37,25 - 45,2,1,1,1,low,2013-04-26,1,0,felony,0,85,1,0,0,0,0
female,caucasian,28,25 - 45,4,3,1,0,low,2013-08-24,1,0,felony,0,627,1,0,0,0,0
male,african-american,31,25 - 45,2,4,0,0,low,2013-10-03,0,0,felony,0,911,0,0,0,0,0
male,african-american,33,25 - 45,1,2,1,0,low,2014-02-11,1,0,felony,0,155,1,0,0,0,0
male,caucasian,25,25 - 45,4,3,1,0,low,2013-02-19,1,2,misdemeanor,1,119,1,0,0,0,0
female,african-american,42,25 - 45,2,1,0,0,low,2013-11-26,0,2,felony,0,857,0,0,0,0,0
male,african-american,22,less than 25,8,5,1,1,high,2014-02-06,1,3,felony,25,66,1,0,0,0,0
male,other,21,less than 25,6,8,0,0,medium,2013-03-01,0,0,felony,1,1127,0,0,0,0,0
male,caucasian,57,greater than 45,7,3,0,0,medium,2013-09-24,0,15,felony,0,920,0,0,0,0,0
male,caucasian,45,greater than 45,5,3,1,0,medium,2013-04-11,1,1,felony,28,412,0,0,0,0,0
male,caucasian,52,greater than 45,1,1,0,0,low,2013-05-09,0,2,misdemeanor,0,1058,0,0,0,0,0
male,caucasian,29,25 - 45,3,3,0,0,low,2013-05-23,0,0,misdemeanor,0,1044,0,0,0,0,0
female,african-american,37,25 - 45,4,3,0,0,low,2013-01-24,0,0,misdemeanor,5,1163,0,0,0,0,0
male,caucasian,34,25 - 45,2,1,0,0,low,2013-04-14,0,0,felony,0,642,0,0,0,1,1
male,african-american,53,greater than 45,1,1,1,1,low,2013-01-24,1,0,misdemeanor,1,151,1,0,0,0,0
female,african-american,30,25 - 45,8,3,1,0,high,2013-05-03,1,8,felony,0,590,1,0,0,0,0
male,hispanic,35,25 - 45,3,2,0,0,low,2013-08-23,0,0,misdemeanor,0,460,0,0,0,0,0
male,caucasian,28,25 - 45,4,2,0,0,low,2013-05-20,0,1,felony,3,1047,0,0,0,0,0
male,african-american,21,less than 25,8,9,0,0,high,2013-04-30,0,1,felony,0,1067,0,0,0,0,0
male,african-american,22,less than 25,7,6,0,0,medium,2013-11-20,0,1,felony,0,13,0,0,0,0,0
male,caucasian,42,25 - 45,3,2,1,1,low,2013-10-29,1,1,misdemeanor,0,142,1,0,0,0,0
male,african-american,54,greater than 45,1,1,0,0,low,2013-12-28,0,9,misdemeanor,1,825,0,0,0,0,0
male,other,39,25 - 45,2,1,1,1,low,2013-09-23,1,1,felony,0,79,0,0,0,0,0
male,african-american,30,25 - 45,9,5,1,0,high,2013-08-25,1,20,felony,381,405,0,2,0,0,2
female,african-american,26,25 - 45,6,4,1,0,medium,2013-09-13,1,1,felony,27,184,1,0,0,0,0
male,african-american,41,25 - 45,1,1,0,0,low,2014-01-07,0,0,misdemeanor,1,815,0,0,0,0,0
male,caucasian,43,25 - 45,2,1,1,1,low,2013-02-11,1,1,felony,64,237,0,0,0,0,0
male,african-american,22,less than 25,3,5,1,1,low,2013-04-20,1,0,misdemeanor,0,15,1,0,0,0,0
male,hispanic,42,25 - 45,5,3,0,0,medium,2013-12-04,0,3,misdemeanor,0,849,0,0,0,0,0
female,caucasian,27,25 - 45,3,3,1,0,low,2014-03-26,1,6,felony,0,169,1,0,0,0,0
female,african-american,42,25 - 45,3,1,0,0,low,2013-01-25,0,2,misdemeanor,34,1162,0,0,0,0,0
male,african-american,25,25 - 45,6,5,1,0,medium,2014-01-29,1,8,felony,29,90,1,0,0,0,0
male,african-american,49,greater than 45,2,1,0,0,low,2014-02-03,0,4,misdemeanor,36,788,0,0,0,0,0
male,african-american,26,25 - 45,9,5,1,0,high,2013-04-16,1,7,felony,0,553,1,1,0,0,1
male,caucasian,52,greater than 45,1,1,0,0,low,2013-10-22,0,1,felony,24,892,0,0,0,0,0
female,caucasian,60,greater than 45,1,1,0,0,low,2013-11-25,0,2,felony,0,858,0,0,0,0,0
female,african-american,23,less than 25,6,6,0,0,medium,2013-03-13,0,0,misdemeanor,0,1115,0,0,0,0,0
male,african-american,30,25 - 45,7,6,0,0,medium,2013-01-30,0,2,misdemeanor,0,340,0,0,0,0,0
male,african-american,48,greater than 45,6,5,1,0,medium,2013-03-27,1,9,felony,4,372,1,0,0,0,0
male,african-american,32,25 - 45,7,5,1,1,medium,2013-08-26,1,2,felony,1,304,1,0,0,0,0
