sex,race,age_cat,decile_score,v_decile_score,is_recid,is_violent_recid,score_text,screening_date,two_year_recid,total_priors_count,c_charge_degree,c_charge_desc,start,end,event,juv_fel_count,juv_misd_count,juv_other_count,c_charge_desc,person_id,agency_text,maritalstatus,language,rawscore,age,juv_priors_count,adult_priors_count
male,african-american,25-45,5,7,1,0,medium,2013-04-06,1,5,felony,agg fleeing and eluding,2,348,1,0,0,0,agg fleeing and eluding,53704.0,pretrial,single,english,-1.27,43,0,5
male,caucasian,25-45,1,1,1,0,low,2013-12-11,1,1,misdemeanor,battery,0,473,1,0,0,0,battery,59575.0,pretrial,significant other,english,-3.85,43,0,1
male,hispanic,25-45,6,3,1,0,medium,2013-08-27,1,12,felony,possession of alprazolam,0,64,0,0,0,0,possession of alprazolam,56816.0,pretrial,single,english,-2.51,43,0,12
male,caucasian,25-45,4,1,0,0,low,2013-04-19,0,5,misdemeanor,battery,11,1078,0,0,0,0,battery,54071.0,pretrial,single,english,-3.28,43,0,5
male,african-american,25-45,6,2,0,0,medium,2013-02-02,0,2,misdemeanor,carry open/uncov bev in pub,28,1154,0,0,0,0,carry open/uncov bev in pub,51784.0,pretrial,single,english,-2.79,42,0,2
male,hispanic,25-45,1,1,1,1,low,2013-01-13,1,6,felony,possession of cocaine,241,323,1,0,0,0,possession of cocaine,51151.0,pretrial,single,english,-3.55,42,0,6
male,hispanic,25-45,6,3,0,0,medium,2013-12-29,0,1,misdemeanor,battery,26,824,0,0,0,0,battery,60023.0,pretrial,single,english,-2.3,43,0,1
male,caucasian,25-45,1,1,1,0,low,2013-09-11,1,1,misdemeanor,driving under the influence,0,114,0,0,0,0,driving under the influence,57162.0,pretrial,single,english,-3.3,43,0,1
female,caucasian,25-45,6,4,0,0,medium,2014-01-09,0,1,felony,felony driving while lic suspd,1,813,0,0,0,0,felony driving while lic suspd,60281.0,pretrial,single,english,-2.19,43,0,1
male,other,25-45,1,1,0,0,low,2013-01-18,0,1,felony,arrest case no charge,0,1169,0,0,0,0,arrest case no charge,51316.0,pretrial,married,english,-3.71,42,0,1
male,other,25-45,1,1,0,0,low,2014-02-03,0,0,misdemeanor,dui property damage/injury,0,788,0,0,0,0,dui property damage/injury,60929.0,pretrial,married,english,-3.82,43,0,0
male,african-american,25-45,3,1,1,0,low,2013-02-20,1,4,misdemeanor,driving license suspended,0,113,1,0,0,0,driving license suspended,52349.0,pretrial,separated,english,-3.07,42,0,4
male,hispanic,25-45,3,3,0,0,low,2013-05-15,0,1,felony,sex offender fail comply w/law,127,1052,0,0,0,0,sex offender fail comply w/law,54791.0,pretrial,married,english,-2.3,42,0,1
male,african-american,25-45,2,2,0,0,low,2014-02-27,0,3,misdemeanor,viol pretrial release dom viol,2,764,0,0,0,0,viol pretrial release dom viol,61012.0,pretrial,single,english,-2.94,43,0,3
male,african-american,25-45,9,7,1,0,high,2013-11-19,1,15,felony,att burgl unoccupied dwel,330,511,1,0,0,0,att burgl unoccupied dwel,59084.0,pretrial,single,english,-1.38,43,0,15
male,african-american,25-45,2,1,1,0,low,2013-09-20,1,1,felony,aggravated assault w/dead weap,0,117,0,0,0,0,aggravated assault w/dead weap,57421.0,pretrial,single,english,-3.08,43,0,1
female,caucasian,25-45,3,1,1,0,low,2013-04-26,1,1,felony,possession of methamphetamine,0,96,0,0,0,0,possession of methamphetamine,54271.0,pretrial,single,english,-3.47,42,0,1
female,other,25-45,1,1,0,0,low,2013-05-29,0,1,felony,arrest case no charge,1,1038,0,0,0,0,arrest case no charge,55137.0,pretrial,married,english,-3.67,43,0,1
male,other,25-45,1,1,0,0,low,2014-03-12,0,0,misdemeanor,battery,0,751,0,0,0,0,battery,61902.0,pretrial,married,english,-3.54,43,0,0
female,hispanic,25-45,1,1,0,0,low,2013-02-13,0,0,misdemeanor,criminal mischief damage <$200,1,1143,0,0,0,0,criminal mischief damage <$200,52156.0,pretrial,divorced,english,-3.79,42,0,0
male,african-american,25-45,1,1,0,0,low,2013-08-25,0,1,misdemeanor,battery,1,950,0,0,0,0,battery,56728.0,pretrial,single,english,-3.47,43,0,1
male,caucasian,25-45,2,1,0,0,low,2013-02-23,0,2,misdemeanor,arrest case no charge,0,1133,0,0,0,0,arrest case no charge,52470.0,pretrial,single,english,-3.15,42,0,2
male,caucasian,25-45,1,1,0,0,low,2013-05-29,0,0,felony,felony battery (dom strang),0,1038,0,0,0,0,felony battery (dom strang),55139.0,pretrial,married,english,-2.99,42,0,0
male,hispanic,25-45,1,1,0,0,low,2014-03-31,0,0,misdemeanor,battery,1,732,0,0,0,0,battery,62392.0,pretrial,divorced,english,-3.82,43,0,0
male,caucasian,25-45,1,1,0,0,low,2014-01-01,0,1,misdemeanor,battery,1,821,0,0,0,0,battery,40508.0,probation,divorced,english,-3.74,43,0,1
female,caucasian,25-45,2,2,0,0,low,2013-07-02,0,5,misdemeanor,dui - enhanced,0,1004,0,0,0,0,dui - enhanced,55668.0,pretrial,married,english,-2.88,43,0,5
male,caucasian,25-45,2,1,0,0,low,2013-03-11,0,1,felony,possession of cocaine,0,1117,0,0,0,0,possession of cocaine,52870.0,pretrial,single,english,-3.57,42,0,1
male,african-american,25-45,1,1,0,0,low,2013-04-29,0,0,misdemeanor,driving under the influence,1,1068,0,0,0,0,driving under the influence,54323.0,pretrial,single,english,-3.57,42,0,0
female,native american,25-45,2,1,0,0,low,2013-03-07,0,1,misdemeanor,arrest case no charge,0,1121,0,0,0,0,arrest case no charge,52779.0,pretrial,divorced,english,-3.57,42,0,1
male,caucasian,25-45,1,1,1,0,low,2013-09-24,1,3,felony,tampering with physical evidence,0,175,1,0,0,0,tampering with physical evidence,56937.0,pretrial,single,english,-3.35,43,0,3
male,caucasian,25-45,1,1,1,0,low,2013-08-05,1,1,felony,felony battery (dom strang),4,177,1,0,0,0,felony battery (dom strang),56147.0,pretrial,single,english,-3.83,43,0,1
male,african-american,25-45,6,3,1,0,medium,2013-03-30,1,0,felony,driving while license revoked,0,17,1,0,0,0,driving while license revoked,53442.0,pretrial,single,english,-2.39,42,0,0
male,hispanic,25-45,3,3,0,0,low,2013-04-30,0,1,felony,arrest case no charge,0,1067,0,0,0,0,arrest case no charge,54381.0,pretrial,separated,english,-2.35,42,0,1
female,african-american,25-45,7,9,1,0,medium,2013-05-10,0,9,misdemeanor,battery,75,816,1,0,0,0,battery,54684.0,pretrial,single,english,-0.99,42,0,9
male,african-american,25-45,7,5,1,0,medium,2013-12-23,1,17,felony,felony petit theft,46,49,1,0,0,0,felony petit theft,41688.0,pretrial,single,english,-1.9,43,0,17
male,african-american,25-45,7,4,1,1,medium,2013-05-04,1,8,felony,arrest case no charge,0,139,1,0,0,0,arrest case no charge,60008.0,pretrial,separated,english,-2.46,42,0,8
male,african-american,25-45,8,6,1,0,high,2013-03-30,1,12,misdemeanor,soliciting for prostitution,3,106,0,1,0,0,soliciting for prostitution,7175.0,pretrial,single,english,-1.56,42,1,11
male,caucasian,25-45,6,7,1,0,medium,2014-03-15,1,19,felony,felony petit theft,1,48,1,0,0,0,felony petit theft,8382.0,pretrial,single,english,-1.31,43,0,19
male,hispanic,25-45,6,4,0,0,medium,2013-08-28,0,6,felony,arrest case no charge,0,630,0,0,0,0,arrest case no charge,56833.0,pretrial,married,english,-2.01,43,0,6
male,caucasian,25-45,1,1,0,0,low,2013-05-23,0,1,misdemeanor,battery,0,1044,0,0,0,0,battery,38904.0,pretrial,single,english,-3.7,42,0,1
female,african-american,25-45,3,1,0,0,low,2013-05-03,0,2,felony,false motor veh insurance card,11,509,0,0,0,0,false motor veh insurance card,54466.0,pretrial,single,english,-3.32,42,0,2
male,african-american,25-45,2,1,0,0,low,2013-04-06,0,4,misdemeanor,driving under the influence,3,543,0,0,0,0,driving under the influence,53700.0,pretrial,married,english,-3.14,42,0,4
male,caucasian,25-45,1,1,0,0,low,2013-08-20,0,3,felony,aggrav stalking after injunctn,0,955,0,0,0,0,aggrav stalking after injunctn,44126.0,pretrial,separated,english,-3.23,42,0,3
male,caucasian,25-45,2,2,0,0,low,2013-02-21,0,7,felony,felony battery,0,1135,0,0,0,0,felony battery,52383.0,pretrial,single,english,-2.56,42,0,7
male,hispanic,25-45,6,4,0,0,medium,2013-04-15,0,4,felony,agg assault law enforc officer,0,1082,0,0,0,0,agg assault law enforc officer,53932.0,pretrial,single,english,-2.03,42,0,4
female,native american,25-45,10,9,1,0,high,2013-10-16,1,15,felony,driving while license revoked,0,6,0,0,0,0,driving while license revoked,26934.0,pretrial,single,english,-0.95,43,0,15
male,african-american,25-45,3,1,1,0,low,2013-10-04,1,10,felony,aggrav battery w/deadly weapon,0,706,1,0,0,0,aggrav battery w/deadly weapon,57839.0,pretrial,single,english,-3.3,43,0,10
male,caucasian,25-45,1,1,0,0,low,2014-02-03,0,2,felony,arrest case no charge,7,788,0,0,0,0,arrest case no charge,60912.0,pretrial,single,english,-2.99,43,0,2
male,african-american,25-45,3,1,1,0,low,2013-08-13,1,15,felony,driving while license revoked,0,143,1,0,0,0,driving while license revoked,56386.0,pretrial,single,english,-3.11,42,0,15
male,caucasian,25-45,2,1,0,0,low,2013-09-29,0,2,felony,possession of cocaine,0,915,0,0,0,0,possession of cocaine,57677.0,pretrial,single,english,-3.62,43,0,2
female,caucasian,25-45,1,1,0,0,low,2013-10-01,0,1,felony,arrest case no charge,0,913,0,0,0,0,arrest case no charge,57747.0,pretrial,married,english,-3.63,42,0,1
male,other,25-45,3,1,0,0,low,2013-02-19,0,0,misdemeanor,battery,0,1137,0,0,0,0,battery,52297.0,pretrial,single,english,-3.39,42,0,0
male,african-american,25-45,7,2,0,0,medium,2013-11-23,0,16,felony,possession of cocaine,0,143,0,1,0,0,possession of cocaine,59192.0,pretrial,single,english,-2.63,43,1,15
male,hispanic,25-45,1,2,0,0,low,2013-01-26,0,2,felony,sex battery deft 18+/vict 11-,46,1161,0,0,0,0,sex battery deft 18+/vict 11-,51586.0,pretrial,single,english,-2.85,42,0,2
male,caucasian,25-45,2,2,0,0,low,2013-09-08,0,0,misdemeanor,battery,2,936,0,0,0,0,battery,57070.0,pretrial,married,english,-2.63,42,0,0
male,hispanic,25-45,1,1,0,0,low,2014-02-23,0,0,felony,felony battery (dom strang),1,690,0,0,0,0,felony battery (dom strang),61439.0,pretrial,divorced,english,-3.24,43,0,0
male,hispanic,25-45,7,5,0,0,medium,2013-01-28,0,8,felony,aggravated assault w/dead weap,1,1159,0,0,0,0,aggravated assault w/dead weap,51635.0,pretrial,single,english,-1.81,42,0,8
male,caucasian,25-45,1,1,1,0,low,2013-01-06,1,4,misdemeanor,arrest case no charge,3,544,1,0,0,0,arrest case no charge,50955.0,pretrial,single,english,-3.56,42,0,4
male,hispanic,25-45,1,1,0,0,low,2013-06-10,0,3,felony,crim use of personal id info,0,1026,0,0,0,0,crim use of personal id info,55329.0,pretrial,married,english,-3.59,42,0,3
male,african-american,25-45,4,1,0,0,low,2014-01-14,0,6,felony,possession of alprazolam,1,808,0,0,0,0,possession of alprazolam,60408.0,pretrial,single,english,-3.13,43,0,6
male,caucasian,25-45,4,3,1,0,low,2014-02-17,1,8,misdemeanor,viol injunct domestic violence,71,584,0,0,0,0,viol injunct domestic violence,63057.0,probation,divorced,english,-3.11,43,0,8
female,other,25-45,1,1,0,0,low,2013-08-19,0,0,misdemeanor,battery,0,956,0,0,0,0,battery,56543.0,pretrial,married,english,-3.75,42,0,0
female,caucasian,25-45,1,1,0,0,low,2013-01-17,0,1,misdemeanor,battery,0,1170,0,0,0,0,battery,51283.0,pretrial,married,english,-3.79,42,0,1
male,african-american,25-45,9,8,0,0,high,2014-02-12,0,1,felony,arrest case no charge,0,779,0,0,0,0,arrest case no charge,61212.0,pretrial,single,english,-1.22,43,0,1
male,african-american,25-45,7,2,1,0,medium,2013-02-05,0,20,misdemeanor,arrest case no charge,46,789,1,1,0,1,arrest case no charge,51851.0,pretrial,married,english,-2.94,42,2,18
male,hispanic,25-45,3,1,1,0,low,2013-04-27,1,20,felony,driving while license revoked,2,703,1,0,0,0,driving while license revoked,6881.0,probation,single,english,-3.2,42,0,20
male,caucasian,25-45,3,1,0,0,low,2013-07-22,0,0,felony,possession of heroin,0,984,0,0,0,0,possession of heroin,55863.0,pretrial,single,english,-3.6,42,0,0
female,african-american,25-45,4,2,0,0,low,2013-09-30,0,1,felony,aggrav battery w/deadly weapon,5,914,0,0,0,0,aggrav battery w/deadly weapon,57692.0,pretrial,married,english,-2.7,42,0,1
male,other,25-45,1,1,0,0,low,2013-05-09,0,0,felony,tamper with witness/victim/ci,1,1058,0,0,0,0,tamper with witness/victim/ci,54642.0,pretrial,married,english,-3.25,42,0,0
male,african-american,25-45,5,4,1,0,medium,2013-09-09,1,0,felony,possession of morphine,0,145,1,0,0,0,possession of morphine,57097.0,pretrial,married,english,-2.02,42,0,0
male,african-american,25-45,1,1,0,0,low,2013-08-15,0,5,felony,felony/driving under influence,0,230,0,0,0,0,felony/driving under influence,33913.0,pretrial,married,english,-3.4,42,0,5
male,african-american,25-45,1,1,0,0,low,2013-01-02,0,0,misdemeanor,battery,0,1185,0,0,0,0,battery,50856.0,pretrial,married,english,-3.63,42,0,0
male,african-american,25-45,1,1,0,0,low,2013-07-11,0,0,misdemeanor,interfere w/traf cont dev rr,0,995,0,0,0,0,interfere w/traf cont dev rr,55793.0,pretrial,single,english,-3.65,42,0,0
male,african-american,25-45,3,1,0,0,low,2013-02-24,0,1,felony,arrest case no charge,2,697,0,0,0,0,arrest case no charge,52486.0,pretrial,single,english,-3.19,42,0,1
male,caucasian,25-45,3,4,0,0,low,2013-02-01,0,2,felony,lewd or lascivious molestation,358,1155,0,0,0,0,lewd or lascivious molestation,51753.0,pretrial,single,english,-2.13,42,0,2
male,caucasian,25-45,4,3,0,0,low,2013-02-07,0,2,misdemeanor,battery,3,1149,0,0,0,0,battery,51953.0,pretrial,single,english,-2.28,42,0,2
male,caucasian,25-45,1,1,0,0,low,2013-12-10,0,2,misdemeanor,dui property damage/injury,0,843,0,0,0,0,dui property damage/injury,59557.0,pretrial,single,english,-3.59,42,0,2
female,caucasian,25-45,3,2,0,0,low,2013-08-06,0,3,misdemeanor,battery,0,336,0,0,0,0,battery,56201.0,probation,married,english,-2.81,42,0,3
male,hispanic,25-45,8,4,0,0,high,2013-02-22,0,1,misdemeanor,viol prot injunc repeat viol,0,378,0,0,0,0,viol prot injunc repeat viol,52447.0,pretrial,married,english,-2.18,42,0,1
male,caucasian,25-45,1,1,0,0,low,2014-02-10,0,1,misdemeanor,dui property damage/injury,0,781,0,0,0,0,dui property damage/injury,61129.0,pretrial,single,english,-3.79,43,0,1
male,african-american,25-45,1,1,0,0,low,2013-03-13,0,1,felony,crim use of personal id info,0,1115,0,0,0,0,crim use of personal id info,52953.0,pretrial,single,english,-3.71,42,0,1
male,caucasian,25-45,1,1,0,0,low,2013-02-25,0,2,felony,possession of cocaine,0,1131,0,0,0,0,possession of cocaine,52504.0,pretrial,single,english,-3.6,42,0,2
male,african-american,25-45,7,6,1,1,medium,2013-05-26,1,13,misdemeanor,viol injunction protect dom vi,5,18,0,0,0,0,viol injunction protect dom vi,38737.0,pretrial,separated,english,-1.7,42,0,13
female,african-american,25-45,1,1,0,0,low,2013-06-21,0,1,felony,driving while license revoked,0,1015,0,0,0,0,driving while license revoked,55517.0,pretrial,single,english,-3.55,42,0,1
female,caucasian,25-45,9,2,1,0,high,2013-03-04,1,0,felony,battery on law enforc officer,0,95,1,0,0,0,battery on law enforc officer,52669.0,pretrial,single,english,-2.6,42,0,0
male,african-american,25-45,3,3,0,0,low,2013-12-15,0,11,felony,felony battery w/prior convict,0,838,0,0,0,0,felony battery w/prior convict,10438.0,pretrial,single,english,-2.28,42,0,11
female,caucasian,25-45,4,3,0,0,low,2013-04-24,0,4,felony,arrest case no charge,0,1073,0,0,0,0,arrest case no charge,54219.0,pretrial,single,english,-2.48,42,0,4
male,african-american,25-45,6,4,0,0,medium,2013-01-10,0,3,felony,arrest case no charge,0,104,0,0,0,0,arrest case no charge,51082.0,pretrial,single,english,-2.09,41,0,3
male,caucasian,25-45,3,2,1,1,low,2013-05-22,1,3,misdemeanor,battery,92,186,1,0,0,0,battery,54955.0,pretrial,separated,english,-2.92,42,0,3
male,caucasian,25-45,1,1,0,0,low,2013-01-05,0,0,misdemeanor,battery,0,1182,0,0,0,0,battery,50941.0,pretrial,married,english,-3.75,41,0,0
male,african-american,25-45,1,3,0,0,low,2013-02-24,0,1,misdemeanor,resist/obstruct w/o violence,0,1132,0,0,0,0,resist/obstruct w/o violence,52487.0,pretrial,single,english,-2.53,42,0,1
female,african-american,25-45,7,2,0,0,medium,2013-08-01,0,3,felony,possession of cocaine,0,974,0,0,0,0,possession of cocaine,56083.0,pretrial,single,english,-2.56,42,0,3
female,caucasian,25-45,1,1,0,0,low,2013-10-19,0,0,misdemeanor,battery,1,895,0,0,0,0,battery,58230.0,pretrial,married,english,-3.55,42,0,0
male,african-american,25-45,1,1,0,0,low,2014-01-29,0,7,felony,felony driving while lic suspd,0,415,0,0,0,0,felony driving while lic suspd,60792.0,pretrial,single,english,-3.39,42,0,7
female,african-american,25-45,1,1,0,0,low,2013-11-07,0,0,felony,grand theft in the 3rd degree,0,876,0,0,0,0,grand theft in the 3rd degree,58793.0,pretrial,single,english,-3.31,42,0,0
male,african-american,25-45,9,1,0,0,high,2013-07-31,0,3,felony,att burgl unoccupied dwel,0,6,0,0,0,0,att burgl unoccupied dwel,56045.0,pretrial,married,english,-3.59,42,0,3
male,hispanic,25-45,1,1,1,0,low,2013-10-05,1,0,misdemeanor,stalking,2,108,1,0,0,0,stalking,63464.0,probation,divorced,english,-3.26,42,0,0
male,african-american,25-45,2,1,0,0,low,2013-10-02,0,16,felony,arrest case no charge,0,912,0,0,0,0,arrest case no charge,57788.0,pretrial,married,english,-3.08,42,0,16
male,caucasian,25-45,1,2,0,0,low,2013-06-03,0,1,misdemeanor,disorderly conduct,0,1033,0,0,0,0,disorderly conduct,55221.0,pretrial,married,english,-2.82,42,0,1
male,hispanic,25-45,6,3,0,0,medium,2013-09-23,0,8,felony,felony petit theft,0,549,0,0,0,0,felony petit theft,57475.0,pretrial,single,english,-2.48,42,0,8
male,hispanic,25-45,1,1,0,0,low,2013-02-08,0,1,misdemeanor,possess cannabis/20 grams or less,0,1148,0,0,0,0,possess cannabis/20 grams or less,51347.0,pretrial,single,english,-3.75,41,0,1
male,hispanic,25-45,1,1,0,0,low,2013-04-19,0,0,felony,grand theft (motor vehicle),12,1078,0,0,0,0,grand theft (motor vehicle),54073.0,pretrial,single,english,-3.59,42,0,0
male,caucasian,25-45,1,1,0,0,low,2013-03-04,0,0,felony,att burgl unoccupied dwel,37,511,0,0,0,0,att burgl unoccupied dwel,52693.0,pretrial,unknown,english,-3.75,41,0,0
male,caucasian,25-45,5,3,1,0,medium,2013-04-11,1,1,felony,robbery / no weapon,28,412,0,0,0,0,robbery / no weapon,48928.0,pretrial,single,english,-2.47,41,0,1
female,caucasian,25-45,1,1,0,0,low,2014-03-30,0,0,misdemeanor,battery,0,733,0,0,0,0,battery,62365.0,pretrial,single,english,-3.25,42,0,0
male,african-american,25-45,1,1,0,0,low,2013-03-21,0,0,felony,aggrav battery w/deadly weapon,1,1107,0,0,0,0,aggrav battery w/deadly weapon,53169.0,pretrial,single,english,-3.63,41,0,0
male,caucasian,25-45,1,1,0,0,low,2013-12-25,0,0,felony,use of anti-shoplifting device,0,828,0,0,0,0,use of anti-shoplifting device,59964.0,pretrial,single,english,-3.17,42,0,0
female,african-american,25-45,1,1,0,0,low,2013-02-23,0,0,misdemeanor,battery,0,1133,0,0,0,0,battery,52462.0,pretrial,single,english,-3.59,41,0,0
male,hispanic,25-45,1,1,0,0,low,2013-10-21,0,0,misdemeanor,battery,0,893,0,0,0,0,battery,58250.0,pretrial,single,english,-3.45,42,0,0
male,hispanic,25-45,1,2,1,1,low,2013-02-22,1,2,felony,arrest case no charge,0,361,1,0,0,0,arrest case no charge,50295.0,pretrial,separated,english,-2.65,41,0,2
male,african-american,25-45,1,1,0,0,low,2013-09-30,0,0,felony,felony driving while lic suspd,0,914,0,0,0,0,felony driving while lic suspd,57693.0,pretrial,single,english,-3.38,42,0,0
female,hispanic,25-45,1,1,0,0,low,2013-08-20,0,0,misdemeanor,battery,0,955,0,0,0,0,battery,56605.0,pretrial,married,english,-3.71,42,0,0
female,caucasian,25-45,1,1,0,0,low,2014-03-18,0,0,misdemeanor,battery,0,745,0,0,0,0,battery,62063.0,pretrial,married,english,-3.75,42,0,0
male,caucasian,25-45,6,4,1,1,medium,2014-01-18,1,6,felony,arrest case no charge,403,547,1,0,0,0,arrest case no charge,37792.0,pretrial,single,english,-1.99,42,0,6
male,hispanic,25-45,1,1,0,0,low,2013-11-29,0,2,misdemeanor,arrest case no charge,0,854,0,0,0,0,arrest case no charge,15718.0,pretrial,separated,english,-3.64,42,0,2
male,hispanic,25-45,1,1,0,0,low,2013-07-29,0,0,misdemeanor,battery,0,977,0,0,0,0,battery,56014.0,pretrial,separated,english,-3.83,42,0,0
male,african-american,25-45,2,2,0,0,low,2013-01-03,0,0,felony,arrest case no charge,3,1184,0,0,0,0,arrest case no charge,50890.0,pretrial,single,english,-2.89,41,0,0
male,caucasian,25-45,1,1,1,0,low,2014-01-30,1,1,misdemeanor,driving under the influence,0,166,1,0,0,0,driving under the influence,60838.0,pretrial,single,english,-3.82,42,0,1
male,caucasian,25-45,2,3,0,0,low,2013-08-01,0,4,felony,driving while license revoked,1,138,0,0,0,0,driving while license revoked,56069.0,pretrial,married,english,-2.55,42,0,4
male,caucasian,25-45,8,5,0,0,high,2013-10-04,0,1,felony,possession of cocaine,0,910,0,0,0,0,possession of cocaine,57843.0,pretrial,married,english,-1.89,42,0,1
female,caucasian,25-45,1,1,0,0,low,2014-01-27,0,0,misdemeanor,battery,0,795,0,0,0,0,battery,60730.0,pretrial,married,english,-3.39,42,0,0
